,6008+1,6008+2,6008+3,58574+01,7307+6,56090+D190,60421+WHR1,55210+0001,55210+0002,56496+3701,58523+STL2,371+2,57703+01A,57703+01B,57703+01C,117+C4-1COMBINED,147+KY7COMBINED,8068+ST6ACOMBINED,55129+CTG1COMBINED,55306+CTG7COMBINED,10682+GT4COMBINED,55200+UN5COMBINED,55835+CTG1COMBINED,469+5COMBINED,6112+1COMBINED,57028+GTGCOMBINED,55179+CTG1COMBINED,2336+5COMBINED,2336+10COMBINED,55322+CTG1COMBINED,55077+ED01COMBINED,55112+CT01COMBINED,55748+CAG5COMBINED,10156+GEN4COMBINED,260+CT1ACOMBINED,55970+1COMBINED,404+4COMBINED,55333+CTG1COMBINED,10213+GEN7COMBINED,56102+CT1ACOMBINED,56102+ST1COMBINED,56177+GT1COMBINED,54761+GEN1COMBINED,7350+1COMBINED,55328+CTG1COMBINED,54950+CTG1COMBINED,7931+1COMBINED,56227+1COMBINED,58503+GEN1COMBINED,55977+CTG1COMBINED,55343+CTG1COMBINED,55482+G1COMBINED,55700+1STGCOMBINED,55662+CACOMBINED,7999+CT1COMBINED,54238+BIOMS1COMBINED,57696+1COMBINED,60918+00003COMBINED,50119+GENACOMBINED,56090+D182COMBINED,58130+BMB NCOMBINED,58382+GEN1COMBINED,104+1COMBINED,60441+SSPCCOMBINED,58899+GEN-2COMBINED,60016+ACOMBINED,61269+1,61270+1,61271+1,61272+1,61273+1,61274+1,61275+1,61276+1,61277+1,61278+1,61279+1,61280+1,61281+1,61282+1,61283+1,61284+1,61285+1,61286+1,61287+1,61288+1,61289+1,61290+1,61291+1,61292+1,61293+1,61294+1,61295+1,61296+1,61297+1,61298+1,61299+1,61300+1,61301+1,61302+1,61303+1,61304+1,61305+1,61306+1,61307+1,61308+1,61309+1,61310+1,61311+1,61312+1,61313+1,61314+1,61315+1,61316+1,61317+1,61318+1,61319+1,61320+1,61321+1,61322+1,61323+1,61324+1,61325+1,61326+1,61327+1,61328+1,61329+1,61330+1,61331+1,61332+1,61333+1,61334+1,61335+1,61336+1,61337+1,61338+1,61339+1,61340+1,61341+1,61342+1,61343+1,61344+1,61345+1,61346+1,61347+1,61348+1,61349+1,61350+1,61351+1,61352+1,61353+1,61354+1,61355+1,61356+1,61357+1,61358+1,61359+1,61360+1,61361+1,61362+1,61363+1,57775+WGNS,61488+1,61508+1,57192+WTG,61481+1,61529+1,59965+LTIGO,59494+WSW,61412+1,61526+1,61569+1,8902+A9,7373+1,851+3,6532+2,50179+GEN2,6459+3,6405+3,50362+GEN1,7789+3,6409+2,917+1
2050-08-24 15:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023202772,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615131,5.971373562815387,9.17,3.2711677276414823,5.626413908595081,0.24,0.24,0.22205234277007127,0.179878143862505,0.5744909066400956,3.2725610702792096,0.24,0.24,0.24,0.10485863427616918,0.0,1.7422434688732764,2.560160932696725,0.0,2.198221279439504,1.4122227677738362,0.0,0.0,8.900968657956511,3.962271724217755,4.361885721710957,3.7573000000000003,0.0,0.07837249851812506,0.012,9.753334563625423,0.0,0.2564,2.8638000601310165,0.0,0.30549999999999994,12.759066798665549
2050-08-24 16:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023202877,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615131,5.971373562815387,9.17,3.1867211891750085,5.626413908595081,0.24,0.24,0.22205234277007127,0.179878143862505,0.6938234350688781,3.2725610702792096,0.24,0.24,0.24,0.10485863427616918,0.0,0.8044994350106872,1.9970819761587182,0.0,3.1054981963612076,1.3354174557905616,0.0,0.0,10.458021778127295,5.662516414217087,4.622845404999314,0.0,0.0,0.0,0.012,10.1472,0.1835447968179349,0.2564,2.959453343654475,0.0,0.30549999999999994,11.498269578701946
2050-08-24 17:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023202877,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615131,5.971373562815387,9.17,3.237810974734275,5.626413908595081,0.24,0.24,0.22205234277007127,0.179878143862505,0.6938234350688781,3.2174756242824465,0.24,0.24,0.24,0.10485863427616918,0.0,0.09284132722280695,1.0953275134209421,0.0,4.350029623369842,1.3388449762015033,0.0,0.0,9.465880025716451,6.021937238934307,3.549642573102165,0.0,0.0,1.0604185047105688,0.012,10.036459493799097,0.516954486825036,0.0,2.0724408073283573,0.0,0.30549999999999994,13.344138437274339
2050-08-24 18:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023202772,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615131,5.971373562815387,9.17,3.254114115145434,5.626413908595081,0.24,0.24,0.22205234277007127,0.179878143862505,0.6827387621187242,3.260426193311525,0.24,0.24,0.24,0.10485863427616918,0.0,0.10212488191473176,0.9873396196473856,0.0,6.206652524386942,1.3230366670006601,0.0,0.0,6.487908256660213,6.663731855564385,2.77588742888077,0.0,0.0,0.17508756842492218,0.012,8.23820728476528,0.0,0.0,2.353358356131014,0.0,0.0,13.90021530149574
2050-08-24 19:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023202772,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615131,5.971373562815387,9.17,3.237810974734275,5.626413908595081,0.24,0.24,0.22205234277007127,0.179878143862505,0.6919678774655759,3.1682551733677524,0.24,0.24,0.24,0.10485863427616918,0.0,1.4446274203109517,0.36733387376795645,0.0,5.535132070292909,1.2722367868345734,0.0,0.0,9.483503377078634,7.19489925845519,3.345822584276236,0.0,0.0,0.6611294013043509,0.012,8.622181095120439,0.5196780073908779,0.0,1.5907649443389422,0.0,0.0,12.93603243350711
2050-08-24 20:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023202772,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615131,5.971373562815387,9.17,3.237810974734275,5.626413908595081,0.24,0.24,0.22205234277007127,0.179878143862505,0.6790209279144701,3.1810561961858106,0.24,0.24,0.24,0.10485863427616918,0.0,2.519209554632106,0.15995710374142239,0.0,8.86122470714747,1.0563261184901285,0.0,0.0,7.474119324616623,8.029461621652977,1.6551121445056836,0.0,0.0,0.7776064423308857,0.012,5.219943718265881,0.0,0.0,1.843542043681015,0.0,0.0,14.562787477277663
2050-08-24 21:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023202877,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615131,5.971373562815387,9.17,3.237810974734275,5.626413908595081,0.24,0.24,0.22205234277007127,0.179878143862505,0.6683671073145129,3.2725610702792096,0.24,0.24,0.24,0.10485863427616918,0.0,0.1339635660302358,0.0,0.0,7.134077624938529,0.40352761807197085,0.0,0.0,4.485981697107602,8.473197826221687,0.0,0.0,0.014265530078533928,0.3489900000260287,0.012,10.1472,0.11997945757042361,0.0,0.5711329042389428,0.0,0.0,15.635875077376506
2050-08-24 22:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023202877,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615131,5.971373562815387,9.17,3.237810974734275,5.552935290644875,0.24,0.24,0.22205234277007127,0.179878143862505,0.632069732216598,3.2697383349987783,0.24,0.24,0.24,0.10485863427616918,0.0,0.4915484329639419,0.0,0.0,7.924621658033633,0.690591447680177,0.0,0.0,3.372139159417565,8.491191003072936,0.0,0.0,0.0,0.3375732220723075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.126442964783347
2050-08-24 23:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023202877,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615042,5.971373562815387,9.17,3.237810974734275,5.626413908595081,0.24,0.24,0.22205234277007127,0.179878143862505,0.6525674105946475,3.2212958610895437,0.24,0.24,0.24,0.10485863427616918,0.0,2.1294537424085878,0.0,0.0,7.632402527124531,1.063324394647175,0.0,0.0,0.8325966828181708,7.7263799053653495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0829,0.0,11.725168129300634
2050-08-25 00:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023202877,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,8.947929602793364,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615131,5.971373562815387,9.17,3.2107788057949684,5.626413908595081,0.24,0.24,0.22205234277007127,0.179878143862505,0.6533340167981407,3.2725610702792096,0.24,0.24,0.24,0.10485863427616918,0.0,0.5560233695623423,0.13372130608168958,0.0,8.661532830382031,0.7653365413257315,0.0,0.0,0.0264772646372,7.285765208837507,0.001410717696,0.0,0.0,2.704,0.0,0.0,0.0,0.0,0.0,0.0829,0.0,8.465924984103063
2050-08-25 01:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023202877,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,8.95541396950498,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615131,5.971373562815385,9.17,3.2420616756293157,5.626413908595081,0.24,0.24,0.22205234277007127,0.179878143862505,0.6390403876640143,3.2527079269112344,0.24,0.24,0.24,0.10485863427616918,0.0,0.04487207207854034,0.16582451080879632,0.0,8.088467635001738,0.8706626646511234,0.0,0.0,0.017751482096000002,6.510226491568824,0.021616872752100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0829,0.0,11.657358569324742
2050-08-25 02:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023202877,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,8.914149317854912,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615131,5.971373562815385,9.17,3.2711677276414823,5.626413908595081,0.24,0.24,0.22205234277007127,0.179878143862505,0.5229327216858981,3.249976835251028,0.24,0.24,0.24,0.10485863427616918,0.0,0.00020091010819733428,0.07396421505126102,0.0,9.000213882817942,0.6049530193355513,0.0,0.0,0.3319052464262452,3.45512249653907,0.0385495433575,0.0,0.0,0.8107478434703097,0.0,0.0,0.0,0.0,0.0,0.0829,0.30549999999999994,12.101341031019006
2050-08-25 03:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023202772,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.7339413360183302,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.2526340544615131,5.971373562815385,9.17,3.2711677276414823,5.526084261703087,0.24,0.24,0.22205234277007127,0.179878143862505,0.5864643607078222,3.246364631123067,0.24,0.24,0.24,0.10485863427616918,0.0,0.023868264122403702,0.4519895645928135,0.0,8.778153820019504,0.5150721756919426,0.0,0.001147970742,1.8131411072899752,4.079099424168456,1.052108030505857,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0829,0.0,11.12664711687065
2050-08-25 04:00:00,1.311,1.314,1.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,1.4912560023202772,0.0021338746306683453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.17,9.17,9.17,9.17,9.17,1.9908907990721414,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.1637078164878605,0.21302320492942897,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.09553229279695671,0.25263405446150405,5.971373562815385,9.17,3.2711677276414823,5.528508242300958,0.24,0.24,0.22205234277007127,0.179878143862505,0.6005269698521474,3.2400850743644805,0.24,0.24,0.24,0.10485863427616918,0.0,0.334691531777435,0.5287038490270047,0.0,4.781959017106961,0.305008028037195,0.0,0.016556653736999997,1.4307359858458,1.927042183605875,2.2619295304583895,0.0,0.0,1.4027205632086388,0.0,0.0,0.8092328445793444,0.0,0.0,0.0829,0.10912743224892063,10.466984233918115
