,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,FuelType2,hrGroup,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol
1311,Alta Wind X,58394_G_AW10,58394,G,AW10,,Onshore Wind,,WECC_SCE,California,6,Kern,29,6029,138.0,0.0,2014.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,58394.0,35.06,-118.2,,,,,,,,,0.0,0.0,POINT (-118.2 35.06),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Wind,,0,138.0,14.088394842152068,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58394+AW10
1312,Alta Wind XI,58395_G_AW11,58395,G,AW11,,Onshore Wind,,WECC_SCE,California,6,Kern,29,6029,90.0,0.0,2014.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,58395.0,35.065,-118.39,,,,,,,,,0.0,0.0,POINT (-118.39 35.065),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Wind,,0,90.0,9.188083592707871,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58395+AW11
1315,Victor Dry Farm Ranch A,58418_G_1,58418,G,1,,Solar PV,,WECC_SCE,California,6,San Bernardino,71,6071,5.0,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58418.0,34.501111,-117.466667,,,,,,,,,0.0,0.0,POINT (-117.466667 34.501111),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,5.0,0.5104490884837706,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58418+1
1316,Victor Dry Farm Ranch B,58419_G_1,58419,G,1,,Solar PV,,WECC_SCE,California,6,San Bernardino,71,6071,5.0,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58419.0,34.497778,-117.471111,,,,,,,,,0.0,0.0,POINT (-117.471111 34.497778),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,5.0,0.5104490884837706,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58419+1
1338,McCoy Solar Energy Project,58462_G_1,58462,G,1,,Solar PV,,WECC_SCE,California,6,Riverside,65,6065,41.9,0.0,2016.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58462.0,33.694722,-114.739722,,,,,,,,,0.0,0.0,POINT (-114.739722 33.694722),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,41.9,4.277563361493998,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58462+1
1339,McCoy Solar Energy Project,58462_G_BLK2,58462,G,BLK2,,Solar PV,,WECC_SCE,California,6,Riverside,65,6065,21.0,0.0,2016.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58462.0,33.694722,-114.739722,,,,,,,,,0.0,0.0,POINT (-114.739722 33.694722),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,21.0,2.1438861716318365,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58462+BLK2
1340,McCoy Solar Energy Project,58462_G_BLK3,58462,G,BLK3,,Solar PV,,WECC_SCE,California,6,Riverside,65,6065,39.6,0.0,2016.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58462.0,33.694722,-114.739722,,,,,,,,,0.0,0.0,POINT (-114.739722 33.694722),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,39.6,4.042756780791463,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58462+BLK3
1341,McCoy Solar Energy Project,58462_G_BLK4,58462,G,BLK4,,Solar PV,,WECC_SCE,California,6,Riverside,65,6065,31.4,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58462.0,33.694722,-114.739722,,,,,,,,,0.0,0.0,POINT (-114.739722 33.694722),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,31.4,3.2056202756780787,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58462+BLK4
1342,McCoy Solar Energy Project,58462_G_BLK5,58462,G,BLK5,,Solar PV,,WECC_SCE,California,6,Riverside,65,6065,31.4,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58462.0,33.694722,-114.739722,,,,,,,,,0.0,0.0,POINT (-114.739722 33.694722),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,31.4,3.2056202756780787,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58462+BLK5
1343,McCoy Solar Energy Project,58462_G_BLK6,58462,G,BLK6,,Solar PV,,WECC_SCE,California,6,Riverside,65,6065,26.9,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58462.0,33.694722,-114.739722,,,,,,,,,0.0,0.0,POINT (-114.739722 33.694722),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,26.9,2.746216096042686,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58462+BLK6
1344,McCoy Solar Energy Project,58462_G_BLK7,58462,G,BLK7,,Solar PV,,WECC_SCE,California,6,Riverside,65,6065,41.9,0.0,2016.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58462.0,33.694722,-114.739722,,,,,,,,,0.0,0.0,POINT (-114.739722 33.694722),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,41.9,4.277563361493998,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58462+BLK7
1345,McCoy Solar Energy Project,58462_G_BLK8,58462,G,BLK8,,Solar PV,,WECC_SCE,California,6,Riverside,65,6065,36.5,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58462.0,33.694722,-114.739722,,,,,,,,,0.0,0.0,POINT (-114.739722 33.694722),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,36.5,3.7262783459315254,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58462+BLK8
1349,Drop 1,585_G_1,585,G,1,,Hydro,,WECC_IID,California,6,Imperial,25,6025,1.3,0.0,1984.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,585.0,32.711611,-114.942666,,,,,,,,,0.0,0.0,POINT (-114.942666 32.711611),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Hydro,,0,1.3,0.13271676300578034,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,585+1
1350,Drop 1,585_G_2,585,G,2,,Hydro,,WECC_IID,California,6,Imperial,25,6025,1.2,0.0,1984.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,585.0,32.711611,-114.942666,,,,,,,,,0.0,0.0,POINT (-114.942666 32.711611),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Hydro,,0,1.2,0.12250778123610494,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,585+2
1351,Drop 1,585_G_3,585,G,3,,Hydro,,WECC_IID,California,6,Imperial,25,6025,1.3,0.0,1984.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,585.0,32.711611,-114.942666,,,,,,,,,0.0,0.0,POINT (-114.942666 32.711611),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Hydro,,0,1.3,0.13271676300578034,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,585+3
1375,East Highline,586_G_1,586,G,1,,Hydro,,WECC_IID,California,6,Imperial,25,6025,1.0,0.0,1984.0,9999,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,586.0,32.699451,-115.28245,,,,,,,,,0.0,0.0,POINT (-115.28245 32.699451),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Hydro,,0,1.0,0.10208981769675411,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,False,False,False,False,586+1
1382,Western Antelope Dry Ranch,58627_G_WADR,58627,G,WADR,,Solar PV,,WEC_LADW,California,6,Los Angeles,37,6037,10.0,0.0,2016.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58627.0,34.688889,-118.320278,,,,,,,,,0.0,0.0,POINT (-118.320278 34.688889),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,10.0,1.0208981769675411,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58627+WADR
1386,Stateline Solar,58646_G_STL,58646,G,STL,,Solar PV,,WECC_SCE,California,6,San Bernardino,71,6071,76.0,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58646.0,35.6,-115.4,,,,,,,,,0.0,0.0,POINT (-115.4 35.6),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,76.0,7.7588261449533125,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58646+STL
1387,Stateline Solar,58646_G_STL2,58646,G,STL2,,Solar PV,,WECC_SCE,California,6,San Bernardino,71,6071,34.0,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58646.0,35.6,-115.4,,,,,,,,,0.0,0.0,POINT (-115.4 35.6),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,34.0,3.4710538016896404,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58646+STL2
1388,Stateline Solar,58646_G_STL3,58646,G,STL3,,Solar PV,,WECC_SCE,California,6,San Bernardino,71,6071,38.0,0.0,2016.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58646.0,35.6,-115.4,,,,,,,,,0.0,0.0,POINT (-115.4 35.6),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,38.0,3.8794130724766562,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58646+STL3
1389,Stateline Solar,58646_G_STL4,58646,G,STL4,,Solar PV,,WECC_SCE,California,6,San Bernardino,71,6071,38.0,0.0,2016.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58646.0,35.6,-115.4,,,,,,,,,0.0,0.0,POINT (-115.4 35.6),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,38.0,3.8794130724766562,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58646+STL4
1390,Stateline Solar,58646_G_STL5,58646,G,STL5,,Solar PV,,WECC_SCE,California,6,San Bernardino,71,6071,38.0,0.0,2016.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58646.0,35.6,-115.4,,,,,,,,,0.0,0.0,POINT (-115.4 35.6),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,38.0,3.8794130724766562,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58646+STL5
1391,Stateline Solar,58646_G_STL6,58646,G,STL6,,Solar PV,,WECC_SCE,California,6,San Bernardino,71,6071,38.0,0.0,2016.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58646.0,35.6,-115.4,,,,,,,,,0.0,0.0,POINT (-115.4 35.6),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,38.0,3.8794130724766562,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58646+STL6
1392,Stateline Solar,58646_G_STL7,58646,G,STL7,,Solar PV,,WECC_SCE,California,6,San Bernardino,71,6071,38.0,0.0,2016.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58646.0,35.6,-115.4,,,,,,,,,0.0,0.0,POINT (-115.4 35.6),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,38.0,3.8794130724766562,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58646+STL7
1393,Lost Hills/Blackwell,58711_G_BLKW,58711,G,BLKW,,Solar PV,,WECC_SCE,California,6,Kern,29,6029,12.0,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58711.0,35.62,-119.85,,,,,,,,,0.0,0.0,POINT (-119.85 35.62),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,12.0,1.2250778123610495,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58711+BLKW
1394,Lost Hills/Blackwell,58711_G_LTHL,58711,G,LTHL,,Solar PV,,WECC_SCE,California,6,Kern,29,6029,20.0,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58711.0,35.62,-119.85,,,,,,,,,0.0,0.0,POINT (-119.85 35.62),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,20.0,2.0417963539350823,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58711+LTHL
1411,Redcrest Solar Farm,58831_G_PV-1,58831,G,PV-1,,Solar PV,,WECC_SCE,California,6,Kern,29,6029,16.6,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58831.0,35.321944,-118.812778,,,,,,,,,0.0,0.0,POINT (-118.812778 35.321944),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,16.6,1.6946909737661184,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58831+PV-1
1412,Santa Fe Springs Rooftop Solar BLDG M,58912_G_1,58912,G,1,,Solar PV,,WEC_LADW,California,6,Los Angeles,37,6037,1.8,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58912.0,33.910833,-118.044444,,,,,,,,,0.0,0.0,POINT (-118.044444 33.910833),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,1.8,0.1837616718541574,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58912+1
1413,Santa Fe Springs Rooftop Solar BLDG H,58913_G_1,58913,G,1,,Solar PV,,WEC_LADW,California,6,Los Angeles,37,6037,1.5,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58913.0,33.910833,-118.044444,,,,,,,,,0.0,0.0,POINT (-118.044444 33.910833),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,1.5,0.1531347265451312,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58913+1
1419,Woodmere Solar Farm,59008_G_PV1,59008,G,PV1,,Solar PV,,WECC_SCE,California,6,Kern,29,6029,15.0,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59008.0,35.323056,-118.821389,,,,,,,,,0.0,0.0,POINT (-118.821389 35.323056),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,15.0,1.5313472654513116,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59008+PV1
1420,Hayworth Solar,59009_G_PV1,59009,G,PV1,,Solar PV,,WECC_SCE,California,6,Kern,29,6029,27.0,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59009.0,35.325278,-118.878611,,,,,,,,,0.0,0.0,POINT (-118.878611 35.325278),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,27.0,2.756425077812361,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59009+PV1
1421,"Cottonwood Solar, LLC (Goose Lake)",59086_G_GEN1,59086,G,GEN1,,Solar PV,,WECC_SCE,California,6,Kern,29,6029,12.0,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59086.0,35.593611,-119.58,,,,,,,,,0.0,0.0,POINT (-119.58 35.593611),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,12.0,1.2250778123610495,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59086+GEN1
1422,Calipatria Solar Farm,59088_G_GEN 1,59088,G,GEN 1,,Solar PV,,WECC_IID,California,6,Imperial,25,6025,20.0,0.0,2016.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59088.0,33.165833,-115.532222,,,,,,,,,0.0,0.0,POINT (-115.532222 33.165833),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,20.0,2.0417963539350823,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59088+GEN 1
1438,Rising Tree Wind Farm II,59235_G_GEN1,59235,G,GEN1,,Onshore Wind,,WECC_SCE,California,6,Kern,29,6029,19.8,0.0,2015.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59235.0,35.088889,-118.206389,,,,,,,,,0.0,0.0,POINT (-118.206389 35.088889),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Wind,,0,19.8,2.0213783903957316,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59235+GEN1
1439,Rising Tree Wind Farm III,59236_G_GEN1,59236,G,GEN1,,Onshore Wind,,WECC_SCE,California,6,Kern,29,6029,99.0,0.0,2015.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59236.0,35.060556,-118.243333,,,,,,,,,0.0,0.0,POINT (-118.243333 35.060556),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Wind,,0,99.0,10.106891951978657,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59236+GEN1
1441,Rio Bravo Solar 1 LLC,59249_G_PV1,59249,G,PV1,,Solar PV,,WECC_SCE,California,6,Kern,29,6029,19.5,0.0,2016.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59249.0,35.416111,-119.6825,,,,,,,,,0.0,0.0,POINT (-119.6825 35.416111),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,19.5,1.9907514450867052,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59249+PV1
1442,Rio Bravo Solar II LLC,59250_G_PV1,59250,G,PV1,,Solar PV,,WECC_SCE,California,6,Kern,29,6029,19.5,0.0,2016.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59250.0,35.4225,-119.629167,,,,,,,,,0.0,0.0,POINT (-119.629167 35.4225),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,19.5,1.9907514450867052,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59250+PV1
1443,Wildwood Solar II,59253_G_PV1,59253,G,PV1,,Solar PV,,WECC_SCE,California,6,Kern,29,6029,14.7,0.0,2017.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59253.0,35.63,-119.573889,,,,,,,,,0.0,0.0,POINT (-119.573889 35.63),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,14.7,1.5007203201422854,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59253+PV1
1449,SEPV Palmdale East,59273_G_PALME,59273,G,PALME,,Solar PV,,WEC_LADW,California,6,Los Angeles,37,6037,10.0,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59273.0,34.613056,-117.938889,,,,,,,,,0.0,0.0,POINT (-117.938889 34.613056),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,10.0,1.0208981769675411,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59273+PALME
1450,Beacon Solar Plant Site 5,59308_G_BEAC5,59308,G,BEAC5,,Solar PV,,WECC_SCE,California,6,Kern,29,6029,36.0,0.0,2017.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59308.0,35.248889,-118.034444,,,,,,,,,0.0,0.0,POINT (-118.034444 35.248889),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,36.0,3.675233437083148,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59308+BEAC5
1451,Beacon Solar Plant Site 2,59309_G_BEAC2,59309,G,BEAC2,,Solar PV,,WECC_SCE,California,6,Kern,29,6029,45.0,0.0,2017.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59309.0,35.265833,-117.999167,,,,,,,,,0.0,0.0,POINT (-117.999167 35.265833),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,45.0,4.5940417963539355,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59309+BEAC2
1452,Hecate Energy Beacon Solar 1,59315_G_BEAC1,59315,G,BEAC1,,Solar PV,,WECC_SCE,California,6,Kern,29,6029,56.0,0.0,2017.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59315.0,35.269444,-118.014444,,,,,,,,,0.0,0.0,POINT (-118.014444 35.269444),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,56.0,5.71702979101823,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59315+BEAC1
1453,Hecate Energy Beacon Solar 3,59316_G_BEAC3,59316,G,BEAC3,,Solar PV,,WECC_SCE,California,6,Kern,29,6029,56.0,0.0,2016.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59316.0,35.253056,-118.014722,,,,,,,,,0.0,0.0,POINT (-118.014722 35.253056),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,56.0,5.71702979101823,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59316+BEAC3
1454,Hecate Energy Beacon Solar 4,59317_G_BEAC4,59317,G,BEAC4,,Solar PV,,WECC_SCE,California,6,Kern,29,6029,50.0,0.0,2016.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59317.0,35.253611,-118.026944,,,,,,,,,0.0,0.0,POINT (-118.026944 35.253611),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,50.0,5.1044908848377055,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59317+BEAC4
1455,Pumpjack Solar I,59322_G_GEN1,59322,G,GEN1,,Solar PV,,WECC_SCE,California,6,Kern,29,6029,20.0,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59322.0,35.305556,-119.6225,,,,,,,,,0.0,0.0,POINT (-119.6225 35.305556),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,20.0,2.0417963539350823,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59322+GEN1
1456,"Catalina Solar 2, LLC",59334_G_INV-1,59334,G,INV-1,,Solar PV,,WECC_SCE,California,6,Kern,29,6029,18.0,0.0,2015.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59334.0,34.812222,-118.352778,,,,,,,,,0.0,0.0,POINT (-118.352778 34.812222),9,10,10,29.1722901383,16.6512953217,p10,rto4,CA,Solar,"(-0.001, 9771.0]",0,18.0,1.837616718541574,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59334+INV-1
