,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,FuelType2,hrGroup,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol,DataSource,ATBTechnologyType,ThermalOrRenewableOrStorage,CAPEX(2012$/MW),NSPSCompliant,NOxEmRate(lb/MMBtu),SO2EmRate(lb/MMBtu),Lifetime(years),SO2 Scrubber,CoalType,ECAPEX(2012$/MWH),PlantCategory
2965,,,61273,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,WA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61273+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2966,,,61274,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,WA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61274+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2967,,,61275,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,WA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61275+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2968,,,61276,,1,,Combined Cycle,,,,,,,,255.23955567292978,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,WA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61276+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2969,,,61277,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,OR,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61277+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2970,,,61278,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,OR,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61278+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2971,,,61279,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,OR,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61279+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2972,,,61280,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,OR,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61280+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2973,,,61281,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,OR,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61281+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2974,,,61282,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,OR,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61282+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2975,,,61283,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,OR,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61283+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2976,,,61284,,1,,Combined Cycle,,,,,,,,101.11968957266555,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,OR,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61284+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2977,,,61285,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61285+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2978,,,61286,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61286+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2979,,,61287,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61287+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2980,,,61288,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61288+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2981,,,61289,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61289+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2982,,,61290,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61290+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2983,,,61291,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61291+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2984,,,61292,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61292+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2985,,,61293,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61293+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2986,,,61294,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61294+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2987,,,61295,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61295+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2988,,,61296,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61296+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2989,,,61297,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61297+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2990,,,61298,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61298+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2991,,,61299,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61299+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2992,,,61300,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61300+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2993,,,61301,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61301+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2994,,,61302,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61302+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2995,,,61303,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61303+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2996,,,61304,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61304+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2997,,,61305,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61305+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2998,,,61306,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61306+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
2999,,,61307,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61307+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
3000,,,61308,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61308+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
3001,,,61309,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61309+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
3002,,,61310,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61310+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
3003,,,61311,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61311+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
3004,,,61312,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61312+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
3005,,,61313,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61313+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
3006,,,61314,,1,,Combined Cycle,,,,,,,,229.04835489940183,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,CA,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61314+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
3007,,,61315,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,NV,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61315+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
3008,,,61316,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,NV,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61316+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
3009,,,61317,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,NV,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61317+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
3010,,,61318,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,NV,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61318+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
3011,,,61319,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,NV,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61319+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
3012,,,61320,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,NV,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61320+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
3013,,,61321,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,NV,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61321+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
3014,,,61322,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,NV,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61322+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
3015,,,61323,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,NV,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61323+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
3016,,,61324,,1,,Combined Cycle,,,,,,,,400.0,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,NV,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61324+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
3017,,,61325,,1,,Combined Cycle,,,,,,,,54.20603179586436,6363.0,2035.0,2090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,119.0,,,,,,,,,NV,,,4,127.2,40835.92707870164,160.0,0.0,24455.34,1.558692,24.78948980648916,1,0.0,1,1,2035,False,,,61325+1,atb,Gas-CC-AvgCF - Mid,thermal,875147.7371,Yes,0.003,0.035,55.0,,,,CC
3018,,,61326,,1,,SMR,,,,,,,,9170.0,1.0,2035.0,2060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,20000.0,,,,,,,,,WY,,,0,9170.0,0.0,3668.0,0.0,0.0,0.0,0.0036509190329230175,0,0.0,1,1,2035,False,,,61326+1,SMR,,h2,33800000.0,Yes,0.0,0.0,25.0,,,,SMR
3019,,,61327,,1,,SMR,,,,,,,,9170.0,1.0,2035.0,2060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,,3.6509190329230177,20000.0,,,,,,,,,WY,,,0,9170.0,0.0,3668.0,0.0,0.0,0.0,0.0036509190329230175,0,0.0,1,1,2035,False,,,61327+1,SMR,,h2,33800000.0,Yes,0.0,0.0,25.0,,,,SMR
