,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,FuelType2,hrGroup,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol,DataSource,ATBTechnologyType,ThermalOrRenewableOrStorage,CAPEX(2012$/MW),NSPSCompliant,NOxEmRate(lb/MMBtu),SO2EmRate(lb/MMBtu),Lifetime(years),SO2 Scrubber,CoalType,ECAPEX(2012$/MWH),PlantCategory
1902,Dorena Hydro-Electric Facility,59357_G_KAPLN,59357,G,KAPLN,,Hydro,,WECC_PNW,Oregon,41.0,Lane,39.0,41039.0,6.1,0.0,2014.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,59357.0,43.786667,-122.958056,,,,,,,,,0.0,0.0,POINT (-122.958056 43.786667),4.0,5.0,5.0,25.4553475211,13.7018007455,p5,rto1,OR,Hydro,,0,6.1,0.6227478879502,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,59357+KAPLN,,,,,,,,,,,,
1909,Bend,6484_G_1,6484,G,1,,Hydro,,WECC_PNW,Oregon,41.0,Deschutes,17.0,41017.0,0.2,0.0,1913.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,6484.0,44.062326,-121.313331,,,,,,,,,0.0,0.0,POINT (-121.313331 44.062326),4.0,5.0,5.0,25.4553475211,13.7018007455,p5,rto1,OR,Hydro,,0,0.2,0.020417963539350825,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,6484+1,,,,,,,,,,,,
1910,Bend,6484_G_2,6484,G,2,,Hydro,,WECC_PNW,Oregon,41.0,Deschutes,17.0,41017.0,0.3,0.0,1916.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,6484.0,44.062326,-121.313331,,,,,,,,,0.0,0.0,POINT (-121.313331 44.062326),4.0,5.0,5.0,25.4553475211,13.7018007455,p5,rto1,OR,Hydro,,0,0.3,0.030626945309026234,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,6484+2,,,,,,,,,,,,
1911,Bend,6484_G_3,6484,G,3,,Hydro,,WECC_PNW,Oregon,41.0,Deschutes,17.0,41017.0,0.5,0.0,1917.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,6484.0,44.062326,-121.313331,,,,,,,,,0.0,0.0,POINT (-121.313331 44.062326),4.0,5.0,5.0,25.4553475211,13.7018007455,p5,rto1,OR,Hydro,,0,0.5,0.051044908848377056,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,6484+3,,,,,,,,,,,,
1912,Oak Grove,6505_G_1,6505,G,1,,Hydro,,WECC_PNW,Oregon,41.0,Clackamas,5.0,41005.0,22.0,0.0,1924.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,6505.0,45.122009,-122.06987,,,,,,,,,0.0,0.0,POINT (-122.06987 45.122009),4.0,5.0,5.0,25.4553475211,13.7018007455,p5,rto1,OR,Hydro,,0,22.0,2.2459759893285907,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,6505+1,,,,,,,,,,,,
1913,Oak Grove,6505_G_2,6505,G,2,,Hydro,,WECC_PNW,Oregon,41.0,Clackamas,5.0,41005.0,22.0,0.0,1931.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,6505.0,45.122009,-122.06987,,,,,,,,,0.0,0.0,POINT (-122.06987 45.122009),4.0,5.0,5.0,25.4553475211,13.7018007455,p5,rto1,OR,Hydro,,0,22.0,2.2459759893285907,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,6505+2,,,,,,,,,,,,
1914,Foster,6552_G_1,6552,G,1,,Hydro,,WECC_PNW,Oregon,41.0,Linn,43.0,41043.0,10.0,0.0,1968.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,6552.0,44.4146,-122.6712,,,,,,,,,0.0,0.0,POINT (-122.6712 44.4146),4.0,5.0,5.0,25.4553475211,13.7018007455,p5,rto1,OR,Hydro,,0,10.0,1.0208981769675411,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,6552+1,,,,,,,,,,,,
1915,Foster,6552_G_2,6552,G,2,,Hydro,,WECC_PNW,Oregon,41.0,Linn,43.0,41043.0,10.0,0.0,1968.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,6552.0,44.4146,-122.6712,,,,,,,,,0.0,0.0,POINT (-122.6712 44.4146),4.0,5.0,5.0,25.4553475211,13.7018007455,p5,rto1,OR,Hydro,,0,10.0,1.0208981769675411,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,6552+2,,,,,,,,,,,,
1916,Stone Creek,7508_G_1,7508,G,1,,Hydro,,WECC_PNW,Oregon,41.0,Clackamas,5.0,41005.0,7.0,0.0,1994.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,7508.0,45.081111,-121.886611,,,,,,,,,0.0,0.0,POINT (-121.886611 45.081111),4.0,5.0,5.0,25.4553475211,13.7018007455,p5,rto1,OR,Hydro,,0,7.0,0.7146287238772787,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,7508+1,,,,,,,,,,,,
1925,Animas,2465_G_HY1,2465,G,HY1,,Hydro,,WECC_NM,New Mexico,35.0,San Juan,45.0,35045.0,0.2,0.0,1927.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,2465.0,36.725138,-108.19202,,,,,,,,,0.0,0.0,POINT (-108.19202 36.725138),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Hydro,,0,0.2,0.020417963539350825,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,2465+HY1,,,,,,,,,,,,
1926,Afton Generating Station,55210_G_0001,55210,G,0001,4144.0,Combined Cycle,,WECC_NM,New Mexico,35.0,Dona Ana,13.0,35013.0,141.0,8542.0,2002.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB + H2O,SCR,2007.0,,,,,,,0.001,0.02257,0.02257,0.02257,0.02257,,,,,,,,,,,,Natural Gas,55210.0,32.114185,-106.846483,,,,,,,,,3.6509190329230177,117.0,POINT (-106.846483 32.114185),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Combined Cycle,"(8034.0, 8542.0]",4,44.838,14394.66429524233,56.400000000000006,0.0,13170.0,3.5999999999999996,34.78615037922842,1,0.0,1,1,0,False,False,False,55210+0001,,,,,,,,,,,,
1927,Afton Generating Station,55210_G_0002,55210,G,0002,,Combined Cycle,,WECC_NM,New Mexico,35.0,Dona Ana,13.0,35013.0,94.6,8542.0,2007.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB + H2O + NH3,SCR,2007.0,,,,,,,0.001,0.02257,0.02257,0.02257,0.02257,,,,,,,,,,,,Natural Gas,55210.0,32.114185,-106.846483,,,,,,,,,3.6509190329230177,117.0,POINT (-106.846483 32.114185),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Combined Cycle,"(8034.0, 8542.0]",4,60.4494,9657.69675411294,37.839999999999996,0.0,13170.0,3.5999999999999996,34.78615037922842,1,0.0,1,1,0,False,False,False,55210+0002,,,,,,,,,,,,
1929,Aragonne Wind LLC,56336_G_1,56336,G,1,,Onshore Wind,,WECC_NM,New Mexico,35.0,Guadalupe,19.0,35019.0,90.0,0.0,2006.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56336.0,34.8147,-105.0108,,,,,,,,,0.0,0.0,POINT (-105.0108 34.8147),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Wind,,0,90.0,9.188083592707871,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,56336+1,,,,,,,,,,,,
1930,High Lonesome Mesa  LLC,56945_G_1,56945,G,1,,Onshore Wind,,WECC_NM,New Mexico,35.0,Torrance,57.0,35057.0,100.0,0.0,2009.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56945.0,34.466667,-105.9625,,,,,,,,,0.0,0.0,POINT (-105.9625 34.466667),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Wind,,0,100.0,10.208981769675411,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,56945+1,,,,,,,,,,,,
1933,Red Mesa Wind LLC,57357_G_EXIS,57357,G,EXIS,,Onshore Wind,,WECC_NM,New Mexico,35.0,Sandoval,43.0,35043.0,102.4,0.0,2010.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,57357.0,35.2689,-107.3828,,,,,,,,,0.0,0.0,POINT (-107.3828 35.2689),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Wind,,0,102.4,10.453997332147623,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,57357+EXIS,,,,,,,,,,,,
1942,Macho Springs Power I,57947_G_GEN,57947,G,GEN,,Onshore Wind,,WECC_NM,New Mexico,35.0,Luna,29.0,35029.0,50.4,0.0,2011.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,57947.0,32.55434,-107.50929,,,,,,,,,0.0,0.0,POINT (-107.50929 32.55434),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Wind,,0,50.4,5.145326811916407,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,57947+GEN,,,,,,,,,,,,
1947,El Cabo Wind,58098_G_1,58098,G,1,,Onshore Wind,,WECC_NM,New Mexico,35.0,Torrance,57.0,35057.0,298.0,0.0,2017.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,58098.0,34.651111,-105.461667,,,,,,,,,0.0,0.0,POINT (-105.461667 34.651111),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Wind,,0,298.0,30.422765673632725,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,58098+1,,,,,,,,,,,,
1950,Navajo Dam,584_G_1,584,G,1,,Hydro,,WECC_NM,New Mexico,35.0,San Juan,45.0,35045.0,15.0,0.0,1989.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,584.0,36.8061,-107.6131,,,,,,,,,0.0,0.0,POINT (-107.6131 36.8061),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Hydro,,0,15.0,1.5313472654513116,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,584+1,,,,,,,,,,,,
1951,Navajo Dam,584_G_2,584,G,2,,Hydro,,WECC_NM,New Mexico,35.0,San Juan,45.0,35045.0,15.0,0.0,1989.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,584.0,36.8061,-107.6131,,,,,,,,,0.0,0.0,POINT (-107.6131 36.8061),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Hydro,,0,15.0,1.5313472654513116,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,584+2,,,,,,,,,,,,
1961,"Gallegos Wind Farm, Phase 1",59047_G_GEN 1,59047,G,GEN 1,,Onshore Wind,,WECC_NM,New Mexico,35.0,Union,59.0,35059.0,180.0,0.0,2018.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59047.0,36.593333,-103.614444,,,,,,,,,0.0,0.0,POINT (-103.614444 36.593333),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Wind,,0,180.0,18.376167185415742,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,59047+GEN 1,,,,,,,,,,,,
1975,La Joya NM,61044_G_WT1,61044,G,WT1,,Onshore Wind,,WECC_NM,New Mexico,35.0,Torrance,57.0,35057.0,400.0,0.0,2018.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,61044.0,34.81,-105.74,,,,,,,,,0.0,0.0,POINT (-105.74 34.81),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Wind,,0,400.0,40.835927078701644,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,61044+WT1,,,,,,,,,,,,
1977,Elephant Butte,6402_G_1,6402,G,1,,Hydro,,WECC_NM,New Mexico,35.0,Sierra,51.0,35051.0,9.3,0.0,1940.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,6402.0,33.153358,-107.191973,,,,,,,,,0.0,0.0,POINT (-107.191973 33.153358),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Hydro,,0,9.3,0.9494353045798133,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,6402+1,,,,,,,,,,,,
1978,Elephant Butte,6402_G_2,6402,G,2,,Hydro,,WECC_NM,New Mexico,35.0,Sierra,51.0,35051.0,9.3,0.0,1940.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,6402.0,33.153358,-107.191973,,,,,,,,,0.0,0.0,POINT (-107.191973 33.153358),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Hydro,,0,9.3,0.9494353045798133,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,6402+2,,,,,,,,,,,,
1979,Elephant Butte,6402_G_3,6402,G,3,,Hydro,,WECC_NM,New Mexico,35.0,Sierra,51.0,35051.0,9.3,0.0,1940.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,6402.0,33.153358,-107.191973,,,,,,,,,0.0,0.0,POINT (-107.191973 33.153358),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Hydro,,0,9.3,0.9494353045798133,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,6402+3,,,,,,,,,,,,
1980,El Vado Dam,7593_G_1,7593,G,1,,Hydro,,WECC_NM,New Mexico,35.0,Rio Arriba,39.0,35039.0,8.0,0.0,1988.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,7593.0,36.592775,-106.73213,,,,,,,,,0.0,0.0,POINT (-106.73213 36.592775),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Hydro,,0,8.0,0.8167185415740329,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,7593+1,,,,,,,,,,,,
1981,Abiquiu Dam,7789_G_1,7789,G,1,,Hydro,,WECC_NM,New Mexico,35.0,Rio Arriba,39.0,35039.0,6.9,0.0,1989.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,7789.0,36.239886,-106.423043,,,,,,,,,0.0,0.0,POINT (-106.423043 36.239886),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Hydro,,0,6.9,0.7044197421076034,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,7789+1,,,,,,,,,,,,
1982,Abiquiu Dam,7789_G_2,7789,G,2,,Hydro,,WECC_NM,New Mexico,35.0,Rio Arriba,39.0,35039.0,6.9,0.0,1989.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,7789.0,36.239886,-106.423043,,,,,,,,,0.0,0.0,POINT (-106.423043 36.239886),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Hydro,,0,6.9,0.7044197421076034,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,7789+2,,,,,,,,,,,,
1983,Abiquiu Dam,7789_G_3,7789,G,3,,Hydro,,WECC_NM,New Mexico,35.0,Rio Arriba,39.0,35039.0,3.0,0.0,2011.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,7789.0,36.239886,-106.423043,,,,,,,,,0.0,0.0,POINT (-106.423043 36.239886),30.0,31.0,31.0,25.2210451457,25.5131162869,p31,rto3,NM,Hydro,,0,3.0,0.3062694530902624,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,7789+3,,,,,,,,,,,,
1984,Muck Valley Hydroelectric,10458_G_GEN1,10458,G,GEN1,,Hydro,,WEC_CALN,California,6.0,Lassen,35.0,6035.0,29.9,0.0,1988.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,10458.0,40.976389,-121.255833,,,,,,,,,0.0,0.0,POINT (-121.255833 40.976389),7.0,8.0,8.0,13.4739466138,4.25302986433,p8,rto2,CA,Hydro,,0,29.9,3.052485549132948,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,10458+GEN1,,,,,,,,,,,,
1985,Copco 1,294_G_1,294,G,1,,Hydro,,WECC_PNW,California,6.0,Siskiyou,93.0,6093.0,14.0,0.0,1918.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,294.0,41.978914,-122.335317,,,,,,,,,0.0,0.0,POINT (-122.335317 41.978914),7.0,8.0,8.0,13.4739466138,4.25302986433,p8,rto2,CA,Hydro,,0,14.0,1.4292574477545574,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,294+1,,,,,,,,,,,,
1986,Copco 1,294_G_2,294,G,2,,Hydro,,WECC_PNW,California,6.0,Siskiyou,93.0,6093.0,14.0,0.0,1918.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,294.0,41.978914,-122.335317,,,,,,,,,0.0,0.0,POINT (-122.335317 41.978914),7.0,8.0,8.0,13.4739466138,4.25302986433,p8,rto2,CA,Hydro,,0,14.0,1.4292574477545574,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,294+2,,,,,,,,,,,,
1987,Copco 2,295_G_1,295,G,1,,Hydro,,WECC_PNW,California,6.0,Siskiyou,93.0,6093.0,17.0,0.0,1925.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,295.0,41.975716,-122.358127,,,,,,,,,0.0,0.0,POINT (-122.358127 41.975716),7.0,8.0,8.0,13.4739466138,4.25302986433,p8,rto2,CA,Hydro,,0,17.0,1.7355269008448202,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,295+1,,,,,,,,,,,,
1988,Copco 2,295_G_2,295,G,2,,Hydro,,WECC_PNW,California,6.0,Siskiyou,93.0,6093.0,17.0,0.0,1925.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,295.0,41.975716,-122.358127,,,,,,,,,0.0,0.0,POINT (-122.358127 41.975716),7.0,8.0,8.0,13.4739466138,4.25302986433,p8,rto2,CA,Hydro,,0,17.0,1.7355269008448202,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,295+2,,,,,,,,,,,,
1989,Fall Creek,296_G_1,296,G,1,,Hydro,,WECC_PNW,California,6.0,Siskiyou,93.0,6093.0,0.4,0.0,1903.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,296.0,41.985605,-122.360455,,,,,,,,,0.0,0.0,POINT (-122.360455 41.985605),7.0,8.0,8.0,13.4739466138,4.25302986433,p8,rto2,CA,Hydro,,0,0.4,0.04083592707870165,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,296+1,,,,,,,,,,,,
1990,Fall Creek,296_G_2,296,G,2,,Hydro,,WECC_PNW,California,6.0,Siskiyou,93.0,6093.0,0.4,0.0,1907.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,296.0,41.985605,-122.360455,,,,,,,,,0.0,0.0,POINT (-122.360455 41.985605),7.0,8.0,8.0,13.4739466138,4.25302986433,p8,rto2,CA,Hydro,,0,0.4,0.04083592707870165,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,296+2,,,,,,,,,,,,
1991,Fall Creek,296_G_3,296,G,3,,Hydro,,WECC_PNW,California,6.0,Siskiyou,93.0,6093.0,1.1,0.0,1910.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,296.0,41.985605,-122.360455,,,,,,,,,0.0,0.0,POINT (-122.360455 41.985605),7.0,8.0,8.0,13.4739466138,4.25302986433,p8,rto2,CA,Hydro,,0,1.1,0.11229879946642954,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,296+3,,,,,,,,,,,,
1992,Iron Gate,297_G_1,297,G,1,,Hydro,,WECC_PNW,California,6.0,Siskiyou,93.0,6093.0,18.8,0.0,1962.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,297.0,41.932981,-122.43678,,,,,,,,,0.0,0.0,POINT (-122.43678 41.932981),7.0,8.0,8.0,13.4739466138,4.25302986433,p8,rto2,CA,Hydro,,0,18.8,1.9192885726989775,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,297+1,,,,,,,,,,,,
1993,Box Canyon Dam,50179_G_GEN1,50179,G,GEN1,,Hydro,,WECC_PNW,California,6.0,Siskiyou,93.0,6093.0,2.5,0.0,1986.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,50179.0,41.2792,-122.3292,,,,,,,,,0.0,0.0,POINT (-122.3292 41.2792),7.0,8.0,8.0,13.4739466138,4.25302986433,p8,rto2,CA,Hydro,,0,2.5,0.2552245442418853,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,50179+GEN1,,,,,,,,,,,,
1994,Box Canyon Dam,50179_G_GEN2,50179,G,GEN2,,Hydro,,WECC_PNW,California,6.0,Siskiyou,93.0,6093.0,2.5,0.0,1986.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,50179.0,41.2792,-122.3292,,,,,,,,,0.0,0.0,POINT (-122.3292 41.2792),7.0,8.0,8.0,13.4739466138,4.25302986433,p8,rto2,CA,Hydro,,0,2.5,0.2552245442418853,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,50179+GEN2,,,,,,,,,,,,
1995,Sprague Hydro,10737_G_GEN1,10737,G,GEN1,,Hydro,,WECC_PNW,Oregon,41.0,Klamath,35.0,41035.0,1.0,0.0,1989.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,10737.0,42.50136,-120.98944,,,,,,,,,0.0,0.0,POINT (-120.98944 42.50136),5.0,6.0,6.0,12.9772415778,5.38488619123,p6,rto1,OR,Hydro,,0,1.0,0.10208981769675411,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,10737+GEN1,,,,,,,,,,,,
1996,Clearwater 1,3020_G_1,3020,G,1,,Hydro,,WECC_PNW,Oregon,41.0,Douglas,19.0,41019.0,17.9,0.0,1953.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,3020.0,43.251244,-122.337924,,,,,,,,,0.0,0.0,POINT (-122.337924 43.251244),5.0,6.0,6.0,12.9772415778,5.38488619123,p6,rto1,OR,Hydro,,0,17.9,1.8274077367718984,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,3020+1,,,,,,,,,,,,
1997,Clearwater 2,3021_G_1,3021,G,1,,Hydro,,WECC_PNW,Oregon,41.0,Douglas,19.0,41019.0,31.0,0.0,1953.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,3021.0,43.266894,-122.409807,,,,,,,,,0.0,0.0,POINT (-122.409807 43.266894),5.0,6.0,6.0,12.9772415778,5.38488619123,p6,rto1,OR,Hydro,,0,31.0,3.1647843485993774,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,3021+1,,,,,,,,,,,,
1998,Eagle Point,3024_G_1,3024,G,1,,Hydro,,WECC_PNW,Oregon,41.0,Jackson,29.0,41029.0,2.8,0.0,1957.0,9999.0,,,N,Hydro,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Hydro,3024.0,42.514575,-122.757062,,,,,,,,,0.0,0.0,POINT (-122.757062 42.514575),5.0,6.0,6.0,12.9772415778,5.38488619123,p6,rto1,OR,Hydro,,0,2.8,0.2858514895509115,0.0,0.0,14130.0,0.0,0.0,0,0.0,1,1,0,False,False,False,3024+1,,,,,,,,,,,,
